price,make,model,year,mileage,engine_size,horsepower,fuel,transmission,drive_type,color,city,seller_type,doors,owners,accident,condition,service_history,trim,tuv_months,consumption_l_per_100km
38686.58,Mercedes-Benz,GLE,2021,40046,1.6,110,petrol,automatic,front,white,Munich,dealer,5,1,no,excellent,full,sport,12.7,4.7
5526.91,Opel,Corsa,2020,48586,2.0,110,diesel,automatic,rear,black,Muenster,dealer,4,6,no,excellent,full,base,7.2,5.3
14820.52,Skoda,Karoq,2021,31419,4.0,300,petrol,manual,front,grey,Bielefeld,dealer,4,1,no,excellent,full,sport,7.0,12.6
10985.15,Volkswagen,T-Cross,2019,129805,0.0,200,electric,automatic,front,red,Bremen,dealer,4,1,no,good,full,sport,8.4,17.9
55212.98,Porsche,Panamera,2020,164228,4.0,300,petrol,automatic,all,black,Dortmund,dealer,5,1,no,good,full,base,3.5,13.1
12173.21,Audi,A3,2017,40398,0.0,100,electric,automatic,front,black,Stuttgart,dealer,5,1,no,excellent,full,base,8.6,15.2
50698.22,Porsche,Cayman,2021,86129,1.5,100,hybrid,manual,rear,grey,Bonn,dealer,4,2,no,excellent,full,sport,9.5,3.3
21612.15,BMW,Z4,2022,75865,3.0,210,diesel,automatic,all,blue,Frankfurt,private,5,6,no,excellent,full,sport,10.2,7.1
83904.16,Porsche,Cayman,2023,16667,1.4,90,petrol,manual,rear,black,Bonn,dealer,5,1,no,excellent,full,sport,16.1,6.2
14017.08,Skoda,Kodiaq RS,2019,63770,3.0,180,diesel,manual,front,blue,Bonn,dealer,4,1,no,excellent,none,base,3.2,5.8
15770.81,Audi,Q2,2022,48613,4.0,300,petrol,automatic,all,red,Leipzig,private,4,1,no,excellent,full,base,19.3,12.2
2883.5,Audi,A1,2013,128764,1.6,110,petrol,manual,rear,silver,Nuernberg,private,4,5,no,good,partial,sport,4.3,6.6
13382.11,Opel,Astra,2024,31933,3.0,210,diesel,manual,front,white,Nuernberg,dealer,4,6,no,excellent,full,sport,13.3,7.4
9665.35,Porsche,Panamera,2010,294566,2.0,140,diesel,manual,all,silver,Berlin,private,5,4,no,fair,partial,base,9.3,6.1
6550.87,BMW,6er,2014,145279,1.5,100,petrol,manual,all,black,Dortmund,dealer,4,2,yes,good,full,sport,0.0,6.9
18141.19,Mercedes-Benz,GLA,2022,79518,1.6,90,diesel,automatic,all,black,Leipzig,dealer,4,5,no,excellent,full,amg,6.9,5.8
24648.85,BMW,1er,2024,18264,4.0,300,petrol,automatic,all,black,Stuttgart,dealer,4,5,no,excellent,full,s_line,11.9,11.9
10215.63,Opel,Corsa,2022,61788,0.0,200,electric,manual,all,silver,Essen,private,5,2,no,excellent,full,base,16.3,17.4
36403.35,Skoda,Enyaq,2024,22428,0.0,150,electric,automatic,all,white,Munich,dealer,4,2,no,excellent,full,sport,16.2,15.6
45373.88,Audi,A8,2022,55665,1.5,100,hybrid,automatic,rear,white,Hamburg,dealer,4,4,no,excellent,full,base,15.4,3.9
10029.24,Opel,Astra,2021,94357,1.6,90,diesel,manual,all,blue,Dortmund,private,4,1,no,good,full,base,10.3,4.2
63773.5,Mercedes-Benz,EQS,2024,19391,0.0,250,electric,automatic,front,red,Hamburg,private,5,2,yes,excellent,full,sport,0.7,19.5
6817.24,Skoda,Enyaq,2014,91253,2.0,180,petrol,automatic,front,white,Dortmund,dealer,4,1,yes,fair,partial,base,13.9,7.9
19013.42,Opel,Insignia,2024,21423,2.0,140,diesel,automatic,front,grey,Dortmund,dealer,4,1,no,excellent,full,base,16.4,5.9
4876.31,Ford,Mustang,1996,345521,2.0,140,hybrid,manual,all,red,Dortmund,dealer,4,2,no,fair,none,base,5.9,5.5
35414.16,BMW,Z4,2020,35662,0.0,150,electric,automatic,all,white,Frankfurt,private,5,2,no,excellent,full,base,5.9,15.2
4521.82,Mercedes-Benz,C-Klasse,2007,174685,2.0,140,diesel,automatic,front,silver,Berlin,dealer,4,1,no,good,none,sport,9.7,5.2
12604.84,Volkswagen,T-Roc,2022,64618,3.0,220,petrol,manual,front,white,Bonn,private,5,4,no,excellent,full,sport,12.3,9.7
8661.39,Ford,Fiesta,2019,42132,1.5,100,hybrid,automatic,front,black,Leipzig,private,5,1,no,excellent,full,base,6.8,3.0
24756.64,Audi,Q7,2023,66134,2.0,140,petrol,manual,front,red,Bonn,private,4,2,no,excellent,full,base,1.5,6.6
8816.89,Seat,Arona,2022,95380,2.0,140,diesel,automatic,all,silver,Munich,dealer,5,2,no,good,full,sport,0.0,6.3
7828.74,Porsche,Macan,2008,248060,1.6,90,diesel,manual,rear,black,Frankfurt,dealer,4,1,no,fair,full,s_line,5.6,4.7
22597.4,Porsche,Taycan,2012,112566,4.0,300,petrol,automatic,all,silver,Hamburg,dealer,4,3,no,good,partial,base,11.0,11.2
11654.96,Seat,Leon,2024,24599,4.0,300,petrol,manual,front,blue,Bielefeld,dealer,4,1,yes,good,full,base,9.4,12.2
10520.02,Seat,Tarraco,2021,51987,1.2,70,petrol,automatic,all,black,Munich,dealer,5,2,yes,good,none,base,8.1,5.0
11231.09,Audi,A1,2020,77820,2.0,180,petrol,automatic,all,black,Munich,private,5,1,no,excellent,full,sport,16.4,7.4
32276.86,Audi,A8,2021,72624,3.0,210,diesel,manual,all,red,Cologne,private,4,5,no,excellent,full,sport,15.5,7.1
8157.52,Mercedes-Benz,SLK,2010,99476,3.0,210,diesel,manual,all,silver,Bonn,dealer,3,2,no,good,none,sport,6.2,6.6
54231.29,Mercedes-Benz,GLS,2023,46412,0.0,250,electric,automatic,all,blue,Hamburg,private,4,3,no,excellent,full,sport,2.1,19.7
18788.47,Volkswagen,Tiguan,2020,63747,2.5,180,hybrid,automatic,all,black,Leipzig,dealer,4,4,no,excellent,full,base,5.6,5.2
33580.32,Audi,A7,2023,20291,0.0,250,electric,automatic,all,white,Stuttgart,dealer,5,1,yes,good,full,s_line,1.6,20.3
6068.4,Opel,Mokka,2017,64913,3.0,220,petrol,automatic,front,grey,Dresden,dealer,4,4,no,good,full,sport,3.3,9.3
12721.35,BMW,Z4,2017,169621,2.0,180,petrol,automatic,all,black,Dortmund,dealer,5,2,no,good,full,sport,5.5,7.6
83610.81,Porsche,Macan,2024,21534,3.0,220,petrol,automatic,front,white,Dortmund,dealer,4,1,no,excellent,full,sport,12.0,9.2
76856.2,Mercedes-Benz,S-Klasse,2023,27044,2.0,140,petrol,automatic,all,blue,Bonn,private,5,1,no,excellent,full,amg,17.9,8.0
13035.69,Volkswagen,T-Cross,2019,39940,2.0,110,diesel,manual,front,black,Leipzig,private,4,1,no,excellent,full,sport,5.0,4.7
56412.46,BMW,7er,2024,39371,2.0,180,petrol,automatic,front,silver,Cologne,dealer,4,1,no,excellent,full,base,3.5,8.5
1434.42,Audi,A3,2005,295746,2.0,140,diesel,manual,all,silver,Bremen,dealer,4,2,yes,fair,partial,sport,0.0,5.5
6434.24,Porsche,Boxster,2010,242212,1.5,100,petrol,manual,rear,grey,Dortmund,dealer,4,3,yes,fair,partial,base,12.1,6.0
16137.9,Ford,Kuga,2024,58480,3.0,210,diesel,automatic,front,white,Frankfurt,dealer,4,3,no,excellent,full,sport,1.6,6.8
39887.74,Audi,Q8,2022,53422,2.5,180,hybrid,manual,rear,silver,Berlin,dealer,4,4,no,excellent,full,sport,15.4,5.1
17565.37,Audi,A1,2024,19812,3.0,180,diesel,automatic,front,white,Frankfurt,dealer,4,2,no,excellent,full,sport,4.5,6.3
54750.91,Audi,Q8,2023,54107,0.0,250,electric,automatic,front,black,Muenster,private,4,1,no,excellent,full,base,6.5,19.1
28127.7,BMW,6er,2021,45762,2.0,140,petrol,automatic,all,red,Hamburg,dealer,5,3,no,excellent,full,sport,5.5,7.6
42616.63,Porsche,911,2018,189175,2.0,140,petrol,manual,rear,green,Muenster,dealer,4,2,no,good,full,sport,9.0,7.8
3825.45,BMW,3er,2016,212891,3.0,180,diesel,automatic,rear,blue,Duesseldorf,dealer,3,6,no,fair,full,sport,5.8,6.1
3466.06,BMW,Z4,2007,350000,2.0,140,diesel,automatic,front,grey,Bielefeld,dealer,4,1,no,fair,none,sport,4.0,4.8
18895.66,Volkswagen,Golf,2024,33357,3.0,180,diesel,automatic,all,grey,Hamburg,private,4,6,no,excellent,full,s_line,16.7,6.3
11055.05,BMW,X3,2019,101591,3.0,210,diesel,automatic,rear,black,Berlin,dealer,4,2,no,good,none,sport,3.8,7.4
30216.93,Mercedes-Benz,GLS,2022,116971,3.0,180,diesel,automatic,front,red,Bielefeld,dealer,4,1,no,good,partial,sport,15.3,5.4
26378.09,Porsche,Cayman,2019,130735,1.0,60,petrol,manual,all,black,Cologne,dealer,4,1,no,good,none,sport,5.5,4.9
67571.65,Porsche,Cayman,2022,40495,0.0,150,electric,manual,rear,white,Bonn,dealer,4,1,no,excellent,full,sport,6.1,15.2
17644.53,Opel,Insignia,2022,47317,0.0,200,electric,automatic,front,silver,Duesseldorf,private,5,3,no,excellent,full,sport,10.0,19.0
9632.87,Ford,Focus ST,2016,102684,2.0,140,petrol,automatic,front,white,Muenster,private,4,1,yes,good,full,sport,9.3,8.0
9751.39,Volkswagen,Golf,2017,131932,3.0,220,petrol,manual,front,silver,Stuttgart,private,4,1,no,good,full,sport,13.2,9.6
3357.26,Volkswagen,T-Cross,2005,267171,2.0,140,diesel,automatic,all,black,Cologne,dealer,4,1,yes,fair,none,base,5.6,4.3
17325.32,Opel,Astra,2023,56917,0.0,250,electric,automatic,front,blue,Leipzig,private,4,1,no,excellent,full,sport,23.4,19.1
10034.88,Porsche,Cayenne,2008,303761,2.5,180,hybrid,manual,rear,white,Bremen,dealer,5,3,no,fair,full,base,5.2,5.3
5345.32,Opel,Zafira,2012,210781,3.0,210,diesel,automatic,front,black,Bremen,dealer,4,1,no,good,partial,sport,7.2,6.8
3652.96,Ford,Kuga,2005,268874,2.0,110,diesel,manual,all,blue,Hamburg,private,4,1,yes,fair,partial,sport,6.0,4.2
31510.29,Porsche,Macan,2017,75465,0.0,100,electric,automatic,all,black,Dresden,private,5,2,no,excellent,none,base,14.7,14.5
1863.0,Ford,Fiesta,2010,350000,2.0,140,diesel,manual,all,white,Dortmund,dealer,4,4,no,fair,partial,base,0.0,5.5
14547.82,Porsche,Taycan,2010,247866,2.0,140,diesel,automatic,all,white,Dresden,private,5,2,no,good,none,base,2.0,5.3
12783.84,Seat,Tarraco,2018,190005,0.0,150,electric,manual,all,white,Berlin,dealer,5,2,no,good,full,sport,12.6,16.5
33318.17,BMW,X6,2022,69912,4.0,300,petrol,manual,rear,white,Hamburg,private,4,2,no,excellent,full,s_line,12.1,12.5
2522.27,Opel,Crossland,2004,350000,3.0,210,diesel,manual,all,white,Duesseldorf,dealer,5,1,no,fair,partial,sport,0.4,7.3
51109.98,Mercedes-Benz,GLC,2024,8435,2.0,140,hybrid,automatic,front,red,Berlin,dealer,4,1,no,excellent,full,sport,12.2,4.8
5633.25,Volkswagen,ID.3,2014,350000,2.0,140,petrol,automatic,front,silver,Bremen,dealer,4,2,no,fair,full,base,3.9,7.8
1668.99,BMW,X1,1996,320261,3.0,220,petrol,automatic,all,white,Stuttgart,dealer,4,1,no,fair,partial,base,2.8,8.6
12370.84,Mercedes-Benz,GLS,2013,176918,0.0,200,electric,manual,all,black,Nuernberg,private,4,2,yes,good,full,base,7.3,17.4
5505.82,Seat,Arona,2020,94635,1.5,100,petrol,manual,front,silver,Muenster,private,4,4,no,excellent,full,base,0.0,6.4
20479.89,Seat,Tarraco,2024,35421,1.2,70,petrol,automatic,all,silver,Berlin,private,4,1,no,excellent,full,sport,0.7,4.8
29645.24,Mercedes-Benz,B-Klasse,2024,10845,2.0,140,petrol,manual,rear,blue,Frankfurt,dealer,5,2,no,excellent,full,sport,19.4,7.2
10621.38,Mercedes-Benz,E-Klasse,2015,131571,0.0,250,electric,automatic,rear,red,Muenster,dealer,4,6,no,good,full,base,7.8,20.3
9803.34,Mercedes-Benz,E-Klasse,2017,155340,3.0,180,diesel,automatic,all,blue,Stuttgart,private,4,2,no,good,none,sport,0.7,5.8
2272.91,Audi,A6,2003,223861,2.0,140,diesel,automatic,rear,white,Bielefeld,dealer,4,2,yes,fair,none,s_line,6.6,5.2
22898.52,Volkswagen,ID.4,2024,25618,1.5,100,petrol,automatic,front,black,Bremen,dealer,4,2,yes,good,full,sport,13.3,5.7
51499.86,Porsche,Cayman,2022,120044,0.0,250,electric,automatic,front,black,Berlin,dealer,5,4,no,good,full,s_line,8.2,19.6
7791.53,Opel,Corsa,2019,86109,0.0,100,electric,automatic,front,black,Bielefeld,dealer,4,1,no,excellent,full,sport,0.0,14.8
4330.19,Seat,Tarraco,2016,281420,2.5,180,hybrid,automatic,front,red,Dortmund,private,5,4,yes,fair,none,base,8.1,5.0
13730.02,Ford,S-Max,2021,47324,3.0,210,diesel,manual,all,white,Berlin,private,5,6,no,excellent,full,sport,7.0,6.8
21327.0,Skoda,Superb L&K,2023,34651,3.0,220,petrol,automatic,front,black,Duesseldorf,dealer,5,4,no,excellent,full,base,3.3,8.9
16467.28,Audi,A1,2023,23803,2.0,140,diesel,automatic,front,black,Hamburg,dealer,4,3,no,excellent,full,s_line,10.2,5.3
12113.47,Opel,Crossland,2024,42142,2.0,140,petrol,manual,all,black,Hannover,private,4,2,no,excellent,full,sport,8.1,7.5
12665.42,Ford,Mondeo,2021,51670,1.5,100,hybrid,automatic,all,black,Bielefeld,private,5,4,yes,good,full,sport,7.2,3.4
78702.76,Mercedes-Benz,EQS,2025,24959,3.0,220,petrol,manual,front,red,Hannover,dealer,3,1,no,excellent,full,amg,2.4,8.5
3385.26,Opel,Zafira,2015,150487,4.0,300,petrol,manual,all,grey,Bremen,private,4,6,no,good,partial,base,0.0,11.4
26830.53,Skoda,Kodiaq RS,2024,38643,1.6,90,diesel,manual,all,silver,Dresden,dealer,4,4,no,excellent,full,sport,11.8,4.1
6070.1,Opel,Zafira,2015,110658,4.0,300,petrol,manual,all,blue,Berlin,dealer,4,2,no,good,full,base,5.1,11.7
22467.22,Skoda,Enyaq,2024,19521,2.0,140,diesel,automatic,front,white,Nuernberg,private,5,6,no,excellent,full,sport,21.0,4.4
12010.37,Seat,Tarraco,2020,66219,3.0,180,diesel,manual,all,white,Nuernberg,dealer,5,4,no,good,full,sport,13.4,6.1
4427.03,Mercedes-Benz,B-Klasse,2014,147370,2.0,110,diesel,manual,all,red,Munich,dealer,4,3,no,good,partial,base,3.4,4.8
61925.93,Porsche,Taycan,2024,22977,3.0,180,diesel,automatic,rear,white,Hamburg,private,4,3,yes,good,full,base,2.3,6.6
10790.43,Ford,Puma,2022,92436,1.5,100,petrol,manual,front,grey,Dortmund,dealer,4,1,no,excellent,full,base,15.2,5.8
31506.78,Volkswagen,Arteon,2022,26777,1.6,110,petrol,automatic,all,blue,Dresden,dealer,5,1,no,excellent,full,sport,9.5,7.3
2894.66,Ford,Fiesta,2012,163383,2.0,140,hybrid,manual,rear,grey,Frankfurt,dealer,5,4,yes,fair,full,base,5.2,4.7
8110.61,Opel,Mokka,2018,124790,1.5,100,petrol,automatic,all,blue,Hamburg,dealer,3,1,no,excellent,full,sport,11.3,6.6
45081.81,Porsche,Cayman,2020,97716,1.6,90,diesel,automatic,rear,blue,Stuttgart,dealer,4,3,no,excellent,full,s_line,13.4,3.3
1170.72,Audi,Q3,2006,350000,1.6,110,petrol,automatic,all,grey,Hannover,dealer,3,4,yes,fair,none,sport,6.1,6.0
9245.23,Seat,Arona,2020,60862,3.0,180,diesel,manual,all,grey,Leipzig,dealer,5,2,no,excellent,full,sport,13.9,7.1
15806.56,Mercedes-Benz,GLE,2018,112108,2.0,180,petrol,automatic,front,white,Frankfurt,dealer,4,1,no,good,none,sport,10.7,8.2
17305.18,Seat,Ateca,2025,35684,2.0,140,diesel,automatic,all,grey,Dortmund,dealer,5,3,no,excellent,full,sport,8.4,4.9
30437.71,Volkswagen,Touran,2025,23767,3.0,210,hybrid,manual,all,white,Duesseldorf,private,4,1,no,excellent,full,base,4.8,4.6
8311.31,Ford,Mondeo,2014,107335,4.0,300,petrol,automatic,front,blue,Leipzig,dealer,4,2,no,excellent,partial,sport,0.2,12.8
40051.22,Audi,A8,2022,77121,1.0,60,petrol,manual,rear,white,Frankfurt,dealer,4,1,no,excellent,full,sport,14.1,4.8
34828.75,Porsche,Macan,2019,86228,2.5,180,hybrid,automatic,all,green,Nuernberg,dealer,4,1,no,excellent,partial,s_line,11.8,6.1
4463.62,Opel,Insignia,2012,223803,3.0,220,petrol,manual,rear,grey,Essen,private,5,1,no,fair,full,base,1.4,8.3
5124.57,Ford,Fiesta,2019,58940,1.4,90,petrol,manual,all,silver,Hamburg,private,5,6,no,excellent,full,base,11.4,5.4
11259.63,Volkswagen,Touran,2023,50491,3.0,210,diesel,manual,all,blue,Muenster,private,5,6,yes,good,partial,s_line,0.0,6.6
11992.75,Mercedes-Benz,E-Klasse,2016,177224,3.0,210,hybrid,manual,all,white,Hannover,dealer,4,2,no,good,full,base,11.6,4.8
24001.34,Opel,Zafira,2024,24069,0.0,250,electric,automatic,all,black,Stuttgart,dealer,4,2,no,excellent,full,sport,7.5,19.9
22129.81,BMW,4er,2024,31636,3.0,210,diesel,manual,all,blue,Dresden,private,5,5,yes,excellent,full,base,9.4,6.9
3781.24,Seat,Ibiza,2021,90343,2.0,140,diesel,automatic,front,black,Cologne,private,4,6,yes,good,full,sport,2.5,5.2
42213.37,Mercedes-Benz,GLS,2022,64912,1.5,100,petrol,automatic,all,red,Dresden,private,4,1,no,excellent,full,sport,3.1,6.9
8945.01,Ford,Mustang,2018,212816,3.0,180,diesel,automatic,front,white,Leipzig,private,4,5,yes,good,full,base,0.0,6.6
20399.48,Mercedes-Benz,GLE,2019,88711,2.0,140,diesel,automatic,rear,black,Essen,dealer,5,5,no,excellent,none,amg,12.2,6.6
12744.89,Skoda,Octavia RS,2019,130524,4.0,300,petrol,manual,all,silver,Duesseldorf,private,5,2,no,good,full,sport,14.5,12.1
7924.22,Seat,Ibiza,2022,38591,1.4,90,petrol,manual,front,white,Nuernberg,private,5,2,no,excellent,full,sport,19.6,4.9
5133.69,Volkswagen,Passat CC,2012,187734,3.0,210,diesel,manual,all,red,Leipzig,dealer,5,6,yes,good,full,base,2.5,7.7
1109.0,Mercedes-Benz,A-Klasse,1999,350000,3.0,210,diesel,manual,all,blue,Berlin,dealer,4,2,yes,fair,partial,base,4.2,6.4
26936.4,Skoda,Octavia RS,2023,18734,3.0,210,hybrid,automatic,all,blue,Bonn,private,4,3,no,excellent,full,sport,14.9,6.1
5954.32,Porsche,Macan,2007,350000,2.0,140,diesel,automatic,front,silver,Bonn,dealer,4,3,no,fair,full,base,11.6,4.8
13651.62,Opel,Zafira,2021,60717,2.5,180,hybrid,manual,all,grey,Essen,private,5,1,no,excellent,full,base,16.4,5.0
10669.8,Ford,Focus,2023,13038,1.6,110,petrol,manual,all,white,Leipzig,private,4,5,no,excellent,full,sport,0.0,6.1
10020.46,Seat,Leon,2019,60454,2.0,180,petrol,automatic,front,grey,Duesseldorf,private,4,1,no,excellent,full,base,5.5,7.6
97091.68,Porsche,Taycan,2023,75472,2.0,140,petrol,automatic,rear,black,Frankfurt,dealer,4,5,no,excellent,full,s_line,8.0,7.3
4746.62,Porsche,Macan,2003,267791,1.4,90,petrol,manual,rear,white,Hannover,dealer,4,2,yes,fair,partial,sport,8.1,6.2
8229.31,Skoda,Octavia,2020,133963,2.0,110,diesel,manual,all,white,Munich,private,5,1,yes,good,full,base,7.2,5.6
14565.58,Skoda,Kodiaq,2021,62947,2.5,180,hybrid,automatic,all,white,Stuttgart,dealer,4,4,no,excellent,full,base,0.0,5.5
5208.29,Seat,Arona,2019,85566,1.2,70,petrol,manual,front,red,Bonn,dealer,4,4,no,good,full,sport,10.3,5.6
9718.27,Audi,A1,2023,16408,3.0,180,diesel,automatic,all,blue,Cologne,dealer,4,6,no,excellent,full,s_line,0.0,7.1
130882.0,Porsche,Cayenne,2025,10505,2.0,140,diesel,automatic,front,silver,Duesseldorf,dealer,5,2,no,excellent,full,s_line,9.2,5.1
15184.83,Volkswagen,T-Cross,2023,45090,1.6,110,petrol,automatic,all,red,Munich,dealer,4,2,no,excellent,full,s_line,10.0,6.8
3573.98,Ford,Mondeo,2005,350000,2.0,140,diesel,manual,rear,green,Frankfurt,private,3,2,no,fair,none,base,3.0,4.7
16410.54,Audi,A1,2023,34697,3.0,210,diesel,manual,all,silver,Duesseldorf,dealer,4,1,no,excellent,full,sport,14.5,7.2
5381.08,Skoda,Karoq,2018,70606,3.0,210,diesel,manual,front,silver,Stuttgart,dealer,3,3,yes,good,none,sport,0.0,6.6
24370.53,Volkswagen,Tiguan,2024,70171,1.5,100,petrol,automatic,all,black,Leipzig,dealer,3,5,no,excellent,full,sport,9.2,6.6
34838.91,Porsche,Cayenne,2019,79717,3.0,210,diesel,manual,rear,blue,Munich,dealer,4,1,no,good,partial,sport,17.9,7.1
60416.7,BMW,7er,2024,16884,3.0,210,diesel,manual,rear,silver,Hannover,dealer,4,4,no,excellent,full,m_sport,14.7,6.6
16845.78,BMW,5er,2020,182313,3.0,180,diesel,automatic,rear,black,Stuttgart,dealer,4,3,no,good,partial,sport,13.5,6.4
7605.08,BMW,X6,2020,155118,1.4,90,petrol,manual,all,silver,Leipzig,dealer,4,6,yes,fair,partial,base,8.0,7.0
36138.16,Porsche,Cayman,2020,111223,3.0,180,diesel,manual,front,white,Frankfurt,private,4,1,no,good,full,base,7.1,6.8
16179.92,Audi,Q3,2021,74016,1.6,110,petrol,automatic,all,grey,Essen,private,5,2,no,excellent,full,base,5.9,6.0
14861.7,Audi,e-tron,2021,79321,2.0,140,hybrid,manual,rear,white,Dortmund,dealer,4,6,yes,good,full,sport,11.1,4.8
25116.45,Volkswagen,Passat CC,2025,15107,2.0,180,petrol,automatic,front,white,Dresden,dealer,4,6,no,excellent,full,s_line,16.2,7.7
14954.17,Mercedes-Benz,GLE,2015,186117,3.0,210,diesel,automatic,all,grey,Muenster,dealer,5,1,no,good,full,sport,9.3,6.9
13596.57,Volkswagen,Golf,2022,65368,0.0,150,electric,automatic,front,white,Bremen,private,5,5,no,excellent,partial,base,5.9,16.2
3687.93,Volkswagen,T-Cross,2017,350000,2.0,110,diesel,automatic,front,black,Muenster,dealer,4,3,no,fair,none,sport,0.7,4.9
12305.5,Ford,Puma,2023,35107,3.0,210,hybrid,automatic,front,black,Munich,dealer,4,6,no,excellent,full,sport,21.8,5.8
1617.79,BMW,3er,2004,337977,3.0,220,petrol,manual,all,white,Hannover,private,4,2,no,fair,none,base,2.0,10.4
20203.52,Ford,Kuga,2023,43209,3.0,210,diesel,manual,front,silver,Nuernberg,dealer,4,1,no,excellent,full,sport,12.3,7.1
14006.5,Mercedes-Benz,EQS,2017,245599,0.0,150,electric,manual,all,silver,Stuttgart,dealer,4,1,no,fair,partial,base,0.0,16.3
16954.35,Skoda,Superb L&K,2019,41403,2.0,180,petrol,automatic,all,black,Dresden,private,5,5,no,excellent,full,sport,12.7,7.7
40139.3,Porsche,Macan,2022,35913,2.0,140,petrol,manual,all,white,Berlin,dealer,4,4,no,excellent,full,sport,4.8,7.4
47883.34,Porsche,Boxster,2021,50350,2.0,110,diesel,automatic,all,black,Leipzig,private,4,2,no,excellent,full,sport,11.9,5.4
11261.44,Opel,Mokka,2022,37305,1.5,100,petrol,automatic,front,black,Dortmund,dealer,4,1,no,excellent,full,sport,15.3,6.2
3237.97,Opel,Astra,2008,190275,4.0,300,petrol,manual,all,blue,Duesseldorf,dealer,4,1,no,fair,partial,base,2.8,11.2
14311.01,Volkswagen,Tiguan,2019,74620,2.0,140,diesel,manual,all,grey,Dortmund,dealer,4,5,no,excellent,full,sport,13.9,5.7
40895.98,BMW,X3,2024,36380,3.0,180,diesel,automatic,front,red,Bonn,dealer,5,1,no,excellent,full,sport,12.5,5.9
16143.98,BMW,5er,2020,121558,1.6,110,petrol,automatic,rear,white,Stuttgart,dealer,4,2,no,good,full,base,7.6,6.7
50374.35,BMW,7er,2022,63824,1.2,70,petrol,automatic,all,red,Duesseldorf,dealer,4,2,no,excellent,full,s_line,10.3,6.2
3723.9,BMW,7er,1999,226700,3.0,180,diesel,automatic,all,red,Nuernberg,dealer,4,1,yes,fair,partial,base,13.3,6.5
13557.27,BMW,2er,2021,101743,3.0,210,diesel,automatic,front,silver,Hannover,dealer,4,1,no,good,full,m_sport,12.4,6.3
79691.75,Porsche,Cayman,2024,49139,1.6,90,diesel,automatic,front,grey,Frankfurt,dealer,5,1,no,excellent,full,sport,11.7,4.0
12997.01,Opel,Zafira,2021,47313,2.0,180,petrol,manual,front,silver,Hannover,private,4,2,no,excellent,full,sport,16.9,8.5
10379.75,Volkswagen,Polo,2024,19808,0.0,200,electric,automatic,front,red,Leipzig,dealer,5,5,no,excellent,full,base,1.7,17.5
18725.82,Volkswagen,Golf,2022,81472,2.0,140,hybrid,automatic,front,black,Bielefeld,dealer,4,1,no,excellent,full,base,10.9,3.8
7696.54,Seat,Leon,2022,68005,3.0,210,hybrid,manual,front,white,Berlin,dealer,4,2,yes,good,full,base,1.7,6.3
14463.68,Ford,S-Max,2021,70526,4.0,300,petrol,automatic,rear,silver,Dortmund,private,4,2,no,good,full,sport,14.0,11.6
8947.05,Audi,e-tron,2011,145719,2.0,140,petrol,automatic,all,silver,Munich,private,5,2,no,excellent,partial,base,12.5,8.7
4673.32,Porsche,Macan,1996,254191,3.0,210,diesel,automatic,all,grey,Essen,dealer,4,3,no,fair,none,sport,8.1,5.7
2094.97,Seat,Ibiza,2009,115789,3.0,210,diesel,automatic,front,white,Nuernberg,private,4,6,yes,good,none,base,12.7,5.8
16567.48,Skoda,Karoq,2024,38799,4.0,300,petrol,manual,front,green,Muenster,private,4,1,no,excellent,full,sport,15.3,11.6
10753.78,Seat,Tarraco,2021,90297,1.6,90,diesel,manual,all,black,Essen,dealer,5,1,no,good,partial,sport,16.0,4.2
59618.56,Mercedes-Benz,GLE,2023,26862,0.0,200,electric,automatic,rear,grey,Berlin,private,5,1,no,excellent,full,sport,10.2,17.7
